node_id,node_name,model,skill,source_url,list_page_url,detail_url,supplier_profile_url,company_name,brand,vehicle_model,main_products,fit_export,quality_system,region,contact_action,website,address,company_intro,fit_situation,export_situation,certificates,company_type,org_code,established_date,registered_capital,employees_count,legal_representative,news_summary,status,error_message
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35214355/,http://i.gasgoo.com/supplier/35214355/,霍尼韦尔（中国）有限公司,,,涡轮增压器,,,上海市,查看,,,,,,,,,1996-06-24,7160万,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/20198455/,http://i.gasgoo.com/supplier/20198455/,莱姆电子（中国）有限公司,,,电流传感器,,,北京市,查看,,,,,,,,,1989-04-27,3153.6124万,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35185553/,http://i.gasgoo.com/supplier/35185553/,森萨塔科技（宝应）有限公司,,,盘系统传感器,,,江苏省扬州市,查看,,,,,,,,,1995-11-24,6025.3764万,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35179776/,http://i.gasgoo.com/supplier/35179776/,比亚迪半导体股份有限公司,,,各类车载影像模组,,,广东省深圳市,查看,,,,,,,,,2004-10-15,45621.88万人民币,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35211749/,http://i.gasgoo.com/supplier/35211749/,宁波中车时代传感技术有限公司,,,电流传感器,,,浙江省宁波市,查看,,,,,,,,,1992-02-04,29678.62万人民币,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35378947/,http://i.gasgoo.com/supplier/35378947/,江苏安科瑞电器制造有限公司,,,电流传感器 配套客户：,,,江苏省无锡市,查看,,,,,,,,,-,21686.02万人民币,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35216225/,http://i.gasgoo.com/supplier/35216225/,苏州纳芯微电子股份有限公司,,,车规级数字隔离,,,江苏省苏州市,查看,,,,,,,,,2013-05-17,14244.89万人民币,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35272373/,http://i.gasgoo.com/supplier/35272373/,杭州茂力半导体技术有限公司,,,开关变换器和控制器（车规级）,,,浙江省杭州市,查看,,,,,,,,,2006-04-13,3500万,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35257928/,http://i.gasgoo.com/supplier/35257928/,斯沃博达汽车电子（昆山）有限公司,,,Lead frame over-molding part 精密镶嵌注塑件,,,江苏省苏州市,查看,,,,,,,,,2011-06-29,2550万,,,,success,
1044,电流传感器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-2122.html,http://i.gasgoo.com/supplier/35258016/,http://i.gasgoo.com/supplier/35258016/,佛山市中研非晶科技股份有限公司,,,网侧交流L电感,,,广东省佛山市,查看,,,,,,,,,2008-07-03,10000万人民币,,,,success,
